period,org_code,parent_org,org_name,type1_att,type2_att,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,type1_breach,type2_breach,other_breach,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,wait_12plus,type1_admissions,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,other_admissions,breach_rate,admission_rate,severe_wait_ratio,breached
MSitAE-DECEMBER-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12259,1430,5573,0,0,1004,5013,67,0,0,0,0,639,53,3668,18,0,2877,0.4089240557957419,0.29920874459580715,0.004323354270332001,1
MSitAE-DECEMBER-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13604,0,0,189,0,0,5318,0,0,42,0,0,444,536,2700,0,0,2168,0.39091443693031463,0.19847103793002058,0.03940017641870038,1
MSitAE-DECEMBER-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,11294,0,9925,0,0,0,6830,0,1564,0,0,0,1093,1049,4770,0,0,1057,0.6047458827696122,0.4223481494598902,0.09288117584558173,1
MSitAE-DECEMBER-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9297,0,7603,0,0,0,5480,0,168,0,0,0,681,247,2953,0,20,227,0.5894374529418092,0.31762934279875227,0.026567710013983004,1
MSitAE-DECEMBER-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12913,0,4414,0,0,8470,5933,0,0,0,0,0,2346,17,4607,0,0,740,0.4594594594594595,0.35677224502439403,0.0013165027491675056,1
MSitAE-DECEMBER-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8518,407,7549,75,0,87,4980,1,1019,39,0,10,250,853,1412,0,136,64,0.5846442826954684,0.16576661188072317,0.10014087814040855,1
MSitAE-DECEMBER-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6404,0,6714,0,0,0,3832,0,155,0,0,0,724,43,2017,0,0,76,0.5983760149906309,0.3149594003747658,0.006714553404122424,1
MSitAE-DECEMBER-2024,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7469,0,3156,0,0,216,4066,0,93,0,0,8,401,794,2141,0,0,1699,0.5443834515999465,0.2866514928370599,0.10630606506895167,1
MSitAE-DECEMBER-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6181,0,0,0,0,0,1180,0,0,0,0,0,0,0,905,0,0,312,0.19090762012619317,0.1464164374696651,0.0,0
MSitAE-DECEMBER-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8580,0,0,0,0,0,3891,0,0,0,0,0,798,142,2572,0,8,1699,0.4534965034965035,0.29976689976689974,0.01655011655011655,1
MSitAE-DECEMBER-2024,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12479,0,8736,0,0,0,4166,0,1,0,0,0,1004,372,2611,0,0,1607,0.33384085263242247,0.20923150893501083,0.029810080935972434,1
MSitAE-DECEMBER-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11152,0,0,12,0,0,2904,0,0,0,0,0,275,30,1732,0,0,344,0.26040172166427544,0.15530846484935437,0.002690100430416069,0
MSitAE-DECEMBER-2024,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10600,0,12302,0,0,0,3335,0,8,0,0,0,145,6,4033,0,28,491,0.314622641509434,0.3804716981132075,0.0005660377358490566,1
MSitAE-DECEMBER-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11728,282,1309,494,0,61,3726,0,117,64,0,2,357,741,2115,1,0,147,0.3177012278308322,0.18033765347885403,0.06318212824010914,1
MSitAE-DECEMBER-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6573,0,3274,26,0,3,3334,0,50,15,0,0,1227,30,1786,0,0,54,0.5072265327856382,0.27171763273999694,0.004564125969876769,1
MSitAE-DECEMBER-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,25547,2767,10609,3433,417,960,12940,68,705,1565,9,121,4259,462,5610,148,126,430,0.506517399303245,0.21959525580302972,0.018084315183778916,1
MSitAE-DECEMBER-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4682,309,2121,202,0,0,2262,0,0,98,0,0,401,11,1452,0,0,914,0.48312686885946177,0.31012387868432295,0.002349423323366083,1
MSitAE-DECEMBER-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12984,0,9207,0,0,0,6927,0,242,0,0,0,754,349,3339,0,0,1749,0.5335027726432532,0.2571626617375231,0.026879235982748,1
MSitAE-DECEMBER-2024,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25637,0,9548,0,0,0,11892,0,574,0,0,0,1228,1213,7322,0,375,2054,0.46386082614970553,0.2856028396458244,0.04731442836525335,1
MSitAE-FEBRUARY-2025,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14096,0,0,0,0,0,4471,0,0,0,0,0,1144,48,2486,0,0,189,0.3171821793416572,0.17636208853575483,0.00340522133938706,1
MSitAE-FEBRUARY-2025,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6286,0,1389,0,0,0,2714,0,0,0,0,0,516,450,1459,0,0,466,0.4317531021317213,0.2321030862233535,0.07158765510658606,1
MSitAE-FEBRUARY-2025,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5532,0,2684,393,0,135,2562,0,22,139,0,0,315,50,1931,0,0,1093,0.4631236442516269,0.34906001446131596,0.009038322487346349,1
MSitAE-FEBRUARY-2025,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7870,0,0,25,0,0,3573,0,0,0,0,0,572,5,2644,0,0,466,0.454002541296061,0.3359593392630241,0.0006353240152477764,1
MSitAE-FEBRUARY-2025,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8072,131,4653,0,0,0,4218,0,101,0,0,0,483,541,2599,0,0,1331,0.5225470763131813,0.32197720515361744,0.06702180376610506,1
MSitAE-FEBRUARY-2025,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8945,0,7965,308,0,0,3468,0,128,0,0,0,1280,0,1724,0,0,239,0.38770262716601456,0.1927333705980995,0.0,1
MSitAE-FEBRUARY-2025,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9094,0,0,0,0,0,3108,0,0,0,0,0,359,661,2785,0,0,874,0.3417638003078953,0.30624587640202333,0.07268528700241918,1
MSitAE-FEBRUARY-2025,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9887,1090,3215,0,0,0,3010,0,86,0,0,0,231,348,3892,768,0,2063,0.3044401739658137,0.3936482249418428,0.03519773439870537,1
MSitAE-FEBRUARY-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,9989,1135,4935,727,0,1424,5171,22,204,384,0,50,740,3,3877,19,0,1332,0.517669436380018,0.38812693963359696,0.00030033036339973974,1
MSitAE-FEBRUARY-2025,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,6478,0,7589,0,0,0,3131,0,182,0,0,0,239,446,2145,0,198,291,0.4833281877122569,0.33112071627045386,0.06884841000308738,1
MSitAE-FEBRUARY-2025,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4435,0,792,290,0,16,1388,0,1,56,0,0,206,10,1026,0,0,285,0.3129650507328072,0.23134160090191658,0.002254791431792559,1
MSitAE-FEBRUARY-2025,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4540,0,1979,0,0,0,2307,0,178,0,0,0,195,660,1613,0,0,1171,0.5081497797356829,0.3552863436123348,0.14537444933920704,1
MSitAE-FEBRUARY-2025,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10056,0,0,0,0,0,2077,0,0,0,0,0,278,24,1660,0,0,306,0.20654335719968178,0.16507557677008752,0.002386634844868735,0
MSitAE-FEBRUARY-2025,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7727,0,6510,0,0,753,2887,0,137,0,0,0,816,17,3978,0,0,571,0.37362495146887537,0.5148181700530607,0.0022000776497994048,1
MSitAE-FEBRUARY-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9128,0,2405,0,0,0,5301,0,167,0,0,0,335,1130,2699,0,199,2030,0.580740578439965,0.29568361086765993,0.12379491673970201,1
MSitAE-FEBRUARY-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5765,0,10121,0,0,0,3114,0,487,0,0,0,666,253,2361,0,35,1046,0.540156114483955,0.4095403295750217,0.04388551604509974,1
MSitAE-FEBRUARY-2025,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14072,1623,7572,370,0,0,6924,71,240,75,0,0,1869,1016,4155,0,0,2206,0.49204093234792495,0.2952671972711768,0.07220011370096646,1
MSitAE-FEBRUARY-2025,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8181,0,0,0,0,0,2971,0,0,0,0,0,704,55,1742,0,0,200,0.3631585380760298,0.21293240435154626,0.0067228945116733895,1
MSitAE-FEBRUARY-2025,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5233,1036,86,135,0,0,2184,0,0,30,0,0,412,219,1304,0,0,117,0.4173514236575578,0.24918784635964075,0.041849799350277085,1
MSitAE-FEBRUARY-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11492,0,4772,0,0,0,5476,0,27,0,0,0,891,669,2289,0,0,843,0.4765053950574313,0.19918203967977724,0.058214410024364775,1
MSitAE-FEBRUARY-2025,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,10207,1051,7976,423,0,0,4654,149,13,191,0,0,699,354,2253,0,0,483,0.45596159498383465,0.22073087097090233,0.03468208092485549,1
MSitAE-FEBRUARY-2025,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,22416,2738,10287,3339,465,886,10230,98,498,1303,30,83,3764,211,5040,135,147,384,0.45637044967880086,0.22483940042826553,0.009412919343326196,1
MSitAE-FEBRUARY-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6037,0,1069,0,0,0,2929,0,0,0,0,0,270,127,2108,0,0,367,0.48517475567334767,0.34918005631936394,0.021036938876925624,1
MSitAE-FEBRUARY-2025,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19788,936,11742,0,0,0,8753,1,297,0,0,0,1205,472,5632,0,0,100,0.4423387911865777,0.2846169395593289,0.02385284010511421,1
MSitAE-FEBRUARY-2025,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6671,0,653,57,0,0,2428,0,0,0,0,0,360,489,1557,0,0,334,0.36396342377454655,0.233398291110778,0.07330235347024434,1
MSitAE-FEBRUARY-2025,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9534,850,2565,1545,0,803,4265,9,67,454,0,13,1127,346,2887,0,0,2536,0.447346339416824,0.302810992238305,0.03629116844975876,1
MSitAE-FEBRUARY-2025,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12461,478,7582,661,0,676,6989,0,337,344,0,29,636,1275,4837,0,0,2954,0.5608699141320921,0.3881710938126956,0.10231923601637108,1
MSitAE-FEBRUARY-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,3848,0,0,64,0,66,1970,0,0,0,0,0,172,266,749,0,0,181,0.511954261954262,0.19464656964656965,0.06912681912681913,1
MSitAE-FEBRUARY-2025,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,10786,1500,5717,0,0,0,5345,119,288,0,0,0,77,25,1592,42,46,587,0.4955497867606156,0.14759873910624885,0.0023178193955127016,1
MSitAE-FEBRUARY-2025,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7278,0,3250,96,0,36,3644,0,175,46,0,3,486,454,2256,0,124,956,0.5006870019236054,0.3099752679307502,0.06237977466336906,1
MSitAE-FEBRUARY-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7328,0,1913,0,0,670,3762,0,0,0,0,0,426,91,1587,0,0,241,0.5133733624454149,0.21656659388646288,0.012418122270742358,1
MSitAE-FEBRUARY-2025,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5241,0,3141,23,0,2,2185,0,28,10,0,0,822,0,1453,0,0,41,0.41690517076893724,0.27723716847929786,0.0,1
MSitAE-FEBRUARY-2025,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6118,0,1243,787,0,19,1866,0,0,171,0,0,312,1,2342,0,0,1039,0.3050016345210853,0.38280483818241257,0.00016345210853220007,1
MSitAE-FEBRUARY-2025,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7528,0,4659,545,0,146,2948,0,256,211,0,0,735,0,2153,0,0,426,0.39160467587672687,0.2859989373007439,0.0,1
MSitAE-FEBRUARY-2025,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12433,2272,13441,0,0,0,6017,366,143,0,0,0,615,816,7312,0,0,437,0.4839539934046489,0.588112281830612,0.06563178637496984,1
MSitAE-FEBRUARY-2025,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13225,0,3915,306,0,461,5764,0,159,85,0,13,389,792,3302,0,37,1499,0.4358412098298677,0.24967863894139886,0.059886578449905484,1
MSitAE-FEBRUARY-2025,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,10851,0,3918,1168,0,51,4790,0,16,477,0,1,1386,79,3104,0,0,1787,0.4414339692194268,0.28605658464657635,0.00728043498295088,1
MSitAE-FEBRUARY-2025,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8215,0,0,0,0,0,2725,0,0,0,0,0,215,324,1055,0,0,39,0.3317102860620816,0.12842361533779673,0.039440048691418136,1
MSitAE-FEBRUARY-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,11286,0,7671,78,0,743,3416,0,144,15,0,2,733,567,5182,0,0,930,0.30267588162325004,0.45915293283714337,0.050239234449760764,1
MSitAE-FEBRUARY-2025,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,8415,0,4049,0,0,664,2555,0,239,0,0,0,1928,28,3464,0,0,2258,0.3036244800950683,0.4116458704693999,0.0033273915626856805,1
MSitAE-FEBRUARY-2025,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17620,0,5691,611,0,0,6091,0,103,0,0,0,1226,43,2563,0,0,353,0.3456867196367764,0.14545970488081725,0.0024404086265607263,1
MSitAE-FEBRUARY-2025,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31058,282,1534,0,0,267,12580,0,5,0,0,2,2371,1657,9332,0,0,6424,0.405048618713375,0.3004700882220362,0.05335179341876489,1
MSitAE-FEBRUARY-2025,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9225,0,0,0,0,0,3070,0,0,0,0,0,464,289,2499,0,0,584,0.33279132791327914,0.2708943089430894,0.03132791327913279,1
MSitAE-FEBRUARY-2025,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,6667,0,7880,0,0,1678,3433,0,503,0,0,56,292,11,2411,0,115,2151,0.5149242537873107,0.3616319184040798,0.0016499175041247937,1
MSitAE-FEBRUARY-2025,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19778,1807,0,0,0,0,8352,112,0,0,0,0,1303,921,5806,2,0,3425,0.4222873900293255,0.293558499342704,0.04656689250682577,1
MSitAE-FEBRUARY-2025,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,6843,0,985,305,0,50,2353,0,47,94,0,5,724,240,2525,0,61,822,0.34385503434166304,0.3689902089726728,0.035072336694432264,1
MSitAE-FEBRUARY-2025,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11973,0,9497,0,0,0,4297,0,648,0,0,0,421,1050,3543,0,93,1588,0.3588908377181993,0.295915810573791,0.08769731896767727,1
MSitAE-FEBRUARY-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,11840,0,4341,0,0,0,4892,0,0,0,0,0,960,275,3751,1,0,2204,0.4131756756756757,0.3168074324324324,0.02322635135135135,1
MSitAE-FEBRUARY-2025,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12788,0,13626,0,0,0,6764,0,131,0,0,0,699,547,5893,0,0,339,0.5289333750390992,0.4608226462308414,0.04277447607131686,1
MSitAE-FEBRUARY-2025,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26897,0,3559,23,0,7,9735,0,229,4,0,0,2597,275,7902,0,174,1290,0.36193627542105067,0.29378741123545377,0.01022418857121612,1
MSitAE-FEBRUARY-2025,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,23137,451,14486,222,5,224,9238,7,909,114,0,31,1105,1691,4254,0,51,687,0.39927389030557114,0.1838613476250162,0.07308639840947401,1
MSitAE-FEBRUARY-2025,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5687,0,5922,0,0,0,3208,0,90,0,0,0,624,94,1715,0,0,51,0.5640935466854229,0.30156497274485666,0.01652892561983471,1
MSitAE-FEBRUARY-2025,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,15299,0,6647,427,0,0,5562,0,133,52,0,0,499,400,7357,0,0,549,0.3635531734100268,0.4808811033400876,0.026145499705863127,1
MSitAE-FEBRUARY-2025,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6236,0,2554,0,0,117,3576,0,44,0,0,22,537,475,1995,0,0,1161,0.573444515715202,0.31991661321359843,0.07617062219371391,1
MSitAE-FEBRUARY-2025,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,14688,0,8042,0,0,957,6486,0,0,0,0,0,80,8,4304,0,0,2198,0.4415849673202614,0.29302832244008714,0.0005446623093681918,1
MSitAE-FEBRUARY-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3892,0,451,272,0,30,355,0,0,20,0,0,7,0,984,0,0,80,0.09121274409044193,0.2528263103802672,0.0,0
MSitAE-FEBRUARY-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,12884,0,10368,0,0,0,6709,0,1259,0,0,0,1081,750,4406,0,0,1159,0.5207233778329712,0.34197454206768085,0.05821173548587395,1
MSitAE-FEBRUARY-2025,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7205,0,337,1,0,0,2448,0,0,0,0,0,383,36,2053,0,0,788,0.33976405274115196,0.284941013185288,0.004996530187369882,1
MSitAE-FEBRUARY-2025,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8126,0,6287,0,0,390,4234,0,42,0,0,1,570,736,5129,0,0,421,0.5210435638690623,0.631183854294856,0.0905734678808762,1
MSitAE-FEBRUARY-2025,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14118,0,8153,45,0,1120,6639,0,171,18,0,0,1404,1069,3307,0,0,329,0.47025074373140674,0.23423997733389998,0.07571894035982434,1
MSitAE-FEBRUARY-2025,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9858,86,2684,0,0,81,4319,0,96,0,0,0,402,147,3947,10,23,1250,0.43812132278352606,0.4003854737269223,0.014911746804625686,1
MSitAE-FEBRUARY-2025,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10568,0,3847,0,0,0,3504,0,16,0,0,0,484,497,3014,0,0,402,0.3315669947009841,0.2852006056018168,0.04702876608629826,1
MSitAE-FEBRUARY-2025,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,7764,0,1625,324,0,32,3698,0,15,78,0,0,708,502,2205,0,0,661,0.4763008758371973,0.2840030911901082,0.0646573930963421,1
MSitAE-FEBRUARY-2025,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7851,515,2051,1282,0,282,3296,11,205,487,0,24,578,659,2110,0,0,767,0.41981913132085086,0.2687555725385301,0.08393835180231818,1
MSitAE-FEBRUARY-2025,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4104,276,1584,159,0,0,1929,0,0,79,0,0,477,52,1202,0,0,907,0.47002923976608185,0.2928849902534113,0.012670565302144249,1
MSitAE-FEBRUARY-2025,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16141,660,11206,7,0,80,7361,0,220,1,0,0,1511,581,3376,0,0,1133,0.4560436156371972,0.20915680565020756,0.03599529149371167,1
MSitAE-FEBRUARY-2025,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11528,0,0,199,0,0,4563,0,0,58,0,0,378,423,2435,0,0,2179,0.39581887578070785,0.21122484385843165,0.03669326856349757,1
MSitAE-FEBRUARY-2025,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,7931,0,0,10,0,0,3221,0,0,4,0,0,379,536,2563,0,0,2324,0.40612785272979446,0.3231622746185853,0.06758290253435885,1
MSitAE-FEBRUARY-2025,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4546,0,10231,0,0,0,2115,0,28,0,0,0,156,1,1581,0,408,2085,0.46524417069951607,0.34777826660800704,0.0002199736031676199,1
MSitAE-FEBRUARY-2025,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,7068,0,2211,1705,0,1676,3415,0,115,0,0,0,219,76,2799,0,0,496,0.4831635540464063,0.3960101867572156,0.010752688172043012,1
MSitAE-FEBRUARY-2025,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,23507,1239,1249,1582,0,611,9141,31,149,394,0,2,799,962,7732,26,56,1395,0.3888628919045391,0.3289232994427192,0.04092398009103671,1
MSitAE-FEBRUARY-2025,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4136,318,1275,22,0,18,1678,0,0,8,0,0,207,68,1161,0,0,103,0.405705996131528,0.280705996131528,0.01644100580270793,1
MSitAE-FEBRUARY-2025,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,22906,837,16926,0,0,0,10470,24,1686,0,0,0,1025,962,4110,0,33,1051,0.4570854797869554,0.17942897057539509,0.04199772985244041,1
MSitAE-FEBRUARY-2025,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8651,881,2733,0,0,0,2191,0,2,0,0,0,574,124,2311,0,18,1393,0.2532655184371749,0.2671367471968559,0.014333603051670326,0
MSitAE-FEBRUARY-2025,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8257,0,4002,34,0,133,3202,0,113,13,0,0,1173,358,3483,0,0,707,0.3877921763352307,0.4218239069880102,0.04335715150781155,1
MSitAE-FEBRUARY-2025,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5570,0,0,0,0,0,1182,0,0,0,0,0,1,0,816,0,0,272,0.21220825852782765,0.1464991023339318,0.0,0
MSitAE-FEBRUARY-2025,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9502,321,6536,0,0,0,5345,0,191,0,0,0,704,433,4251,0,0,1416,0.5625131551252368,0.447379499052831,0.04556935382024837,1
MSitAE-FEBRUARY-2025,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5169,217,0,476,0,0,2298,0,0,0,0,0,446,162,1442,0,0,488,0.4445734184561811,0.2789707873863417,0.03134068485200232,1
